extID,ugaID,is.SCR,is.rep,week,year,snare,utmSnare,fqfile,knownSEX,sampSOURCE,region,nSNPgt,vcfID,FILT
UGA_173101_P016_WB01,48-C,FALSE,FALSE,NA,2024,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WB01_i5-504_i7-109_S14847_L003_R1_001.fastq,M,Capture,CGA,1173,UGA_173101_P016_WB01,FALSE
UGA_173101_P016_WB02,34-C,FALSE,FALSE,NA,2024,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WB02_i5-504_i7-110_S14848_L003_R1_001.fastq,M,Capture,CGA,1246,UGA_173101_P016_WB02,FALSE
UGA_173101_P016_WB03,85-24,TRUE,FALSE,1,2024,HS 068,268186x3591620,RAPiD-Genomics_F534_UGA_173101_P016_WB03_i5-504_i7-111_S14849_L003_R1_001.fastq,,Hair Snare,CGA,1238,UGA_173101_P016_WB03,FALSE
UGA_173101_P016_WB04,87-23,TRUE,FALSE,6,2023,HS 065,269178x3589726,RAPiD-Genomics_F534_UGA_173101_P016_WB04_i5-504_i7-112_S14850_L003_R1_001.fastq,,Hair Snare,CGA,1160,UGA_173101_P016_WB04,FALSE
UGA_173101_P016_WB05,112-24,TRUE,FALSE,4,2024,HS 042,259530x3597317,RAPiD-Genomics_F534_UGA_173101_P016_WB05_i5-504_i7-113_S14851_L003_R1_001.fastq,,Hair Snare,CGA,1239,UGA_173101_P016_WB05,FALSE
UGA_173101_P016_WB06,354-23,TRUE,FALSE,3,2023,HS 068,268186x3591620,RAPiD-Genomics_F534_UGA_173101_P016_WB06_i5-504_i7-114_S14852_L003_R1_001.fastq,,Hair Snare,CGA,829,UGA_173101_P016_WB06,FALSE
UGA_173101_P016_WB07,374-24,TRUE,FALSE,1,2024,HS 066,268064x3590555,RAPiD-Genomics_F534_UGA_173101_P016_WB07_i5-504_i7-115_S14853_L003_R1_001.fastq,,Hair Snare,CGA,1226,UGA_173101_P016_WB07,FALSE
UGA_173101_P016_WB08,108-23,TRUE,FALSE,2,2023,HS 047,259836x3598339,RAPiD-Genomics_F534_UGA_173101_P016_WB08_i5-504_i7-116_S14854_L003_R1_001.fastq,,Hair Snare,CGA,1256,UGA_173101_P016_WB08,FALSE
UGA_173101_P016_WB09,22-C,FALSE,FALSE,NA,2023,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WB09_i5-504_i7-117_S14855_L003_R1_001.fastq,M,Capture,CGA,1199,UGA_173101_P016_WB09,FALSE
UGA_173101_P016_WB10,420-23,TRUE,FALSE,6,2023,HS 027,264464x3592495,RAPiD-Genomics_F534_UGA_173101_P016_WB10_i5-504_i7-118_S14856_L003_R1_001.fastq,,Hair Snare,CGA,1026,UGA_173101_P016_WB10,FALSE
UGA_173101_P016_WB11,40-C,FALSE,FALSE,NA,2024,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WB11_i5-504_i7-119_S14857_L003_R1_001.fastq,M,Capture,CGA,1186,UGA_173101_P016_WB11,FALSE
UGA_173101_P016_WB12,471-24,TRUE,FALSE,7,2024,HS 033,262817x3594007,RAPiD-Genomics_F534_UGA_173101_P016_WB12_i5-504_i7-120_S14858_L003_R1_001.fastq,,Hair Snare,CGA,1,UGA_173101_P016_WB12,TRUE
UGA_173101_P016_WC01,106-23,TRUE,FALSE,6,2023,HS 096,271378x3600579,RAPiD-Genomics_F534_UGA_173101_P016_WC01_i5-504_i7-121_S14859_L003_R1_001.fastq,,Hair Snare,CGA,291,UGA_173101_P016_WC01,FALSE
UGA_173101_P016_WC02,329-23,TRUE,FALSE,4,2023,HS 009,259209x3585507,RAPiD-Genomics_F534_UGA_173101_P016_WC02_i5-504_i7-122_S14860_L003_R1_001.fastq,,Hair Snare,CGA,454,UGA_173101_P016_WC02,FALSE
UGA_173101_P016_WC03,11-CGA-H,FALSE,FALSE,NA,2012,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WC03_i5-504_i7-123_S14861_L003_R1_001.fastq,,Hair Snare,CGA-H,0,UGA_173101_P016_WC03,TRUE
UGA_173101_P016_WC04,169-23,TRUE,FALSE,6,2023,HS 025,265276x3591787,RAPiD-Genomics_F534_UGA_173101_P016_WC04_i5-504_i7-124_S14862_L003_R1_001.fastq,,Hair Snare,CGA,952,UGA_173101_P016_WC04,FALSE
UGA_173101_P016_WC05,73-23,TRUE,FALSE,6,2023,HS 027,264464x3592495,RAPiD-Genomics_F534_UGA_173101_P016_WC05_i5-504_i7-125_S14863_L003_R1_001.fastq,,Hair Snare,CGA,460,UGA_173101_P016_WC05,FALSE
UGA_173101_P016_WC06,194-23,TRUE,FALSE,5,2023,HS 078,269432x3597119,RAPiD-Genomics_F534_UGA_173101_P016_WC06_i5-504_i7-126_S14864_L003_R1_001.fastq,,Hair Snare,CGA,432,UGA_173101_P016_WC06,FALSE
UGA_173101_P016_WC07,10-CGA-H,FALSE,FALSE,NA,2012,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WC07_i5-504_i7-127_S14865_L003_R1_001.fastq,,Hair Snare,CGA-H,1239,UGA_173101_P016_WC07,FALSE
UGA_173101_P016_WC08,383-24,TRUE,FALSE,1,2024,HS 066,268064x3590555,RAPiD-Genomics_F534_UGA_173101_P016_WC08_i5-504_i7-128_S14866_L003_R1_001.fastq,,Hair Snare,CGA,1181,UGA_173101_P016_WC08,FALSE
UGA_173101_P016_WC09,71-NGA,FALSE,FALSE,NA,2022,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WC09_i5-504_i7-129_S14867_L003_R1_001.fastq,M,Capture,NGA,1037,UGA_173101_P016_WC09,FALSE
UGA_173101_P016_WC10,244-24,TRUE,FALSE,5,2024,HS 038,264323x3595743,RAPiD-Genomics_F534_UGA_173101_P016_WC10_i5-504_i7-130_S14868_L003_R1_001.fastq,,Hair Snare,CGA,2,UGA_173101_P016_WC10,TRUE
UGA_173101_P016_WC11,2-C,FALSE,FALSE,NA,2023,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WC11_i5-504_i7-131_S14869_L003_R1_001.fastq,F,Capture,CGA,1043,UGA_173101_P016_WC11,FALSE
UGA_173101_P016_WC12,452-23,TRUE,FALSE,7,2023,HS 009,259209x3585507,RAPiD-Genomics_F534_UGA_173101_P016_WC12_i5-504_i7-132_S14870_L003_R1_001.fastq,,Hair Snare,CGA,1172,UGA_173101_P016_WC12,FALSE
UGA_173101_P016_WD01,79-NGA,FALSE,FALSE,NA,2024,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WD01_i5-504_i7-133_S14871_L003_R1_001.fastq,M,Euthanized,NGA,791,UGA_173101_P016_WD01,FALSE
UGA_173101_P016_WD02,28-C,FALSE,FALSE,NA,2023,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WD02_i5-504_i7-134_S14872_L003_R1_001.fastq,F,Capture,CGA,472,UGA_173101_P016_WD02,FALSE
UGA_173101_P016_WD03,58-SGA,FALSE,TRUE,NA,2023,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WD03_i5-504_i7-135_S14873_L003_R1_001.fastq,M,Harvest,SGA,1101,UGA_173101_P016_WD03,FALSE
UGA_173101_P016_WD04,59-23,TRUE,FALSE,7,2023,HS 042,259530x3597317,RAPiD-Genomics_F534_UGA_173101_P016_WD04_i5-504_i7-136_S14874_L003_R1_001.fastq,,Hair Snare,CGA,857,UGA_173101_P016_WD04,FALSE
UGA_173101_P016_WD05,52-C,FALSE,FALSE,NA,2024,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WD05_i5-504_i7-137_S14875_L003_R1_001.fastq,F,Capture,CGA,937,UGA_173101_P016_WD05,FALSE
UGA_173101_P016_WD06,179-23,TRUE,FALSE,7,2023,HS 027,264464x3592495,RAPiD-Genomics_F534_UGA_173101_P016_WD06_i5-504_i7-138_S14876_L003_R1_001.fastq,,Hair Snare,CGA,1018,UGA_173101_P016_WD06,FALSE
UGA_173101_P016_WD07,105-23,TRUE,FALSE,3,2023,HS 068,268186x3591620,RAPiD-Genomics_F534_UGA_173101_P016_WD07_i5-504_i7-139_S14877_L003_R1_001.fastq,,Hair Snare,CGA,956,UGA_173101_P016_WD07,FALSE
UGA_173101_P016_WD08,131-23,TRUE,FALSE,5,2023,HS 065,269178x3589726,RAPiD-Genomics_F534_UGA_173101_P016_WD08_i5-504_i7-140_S14878_L003_R1_001.fastq,,Hair Snare,CGA,1130,UGA_173101_P016_WD08,FALSE
UGA_173101_P016_WD09,464-24,TRUE,FALSE,4,2024,HS 027,264464x3592495,RAPiD-Genomics_F534_UGA_173101_P016_WD09_i5-504_i7-141_S14879_L003_R1_001.fastq,,Hair Snare,CGA,892,UGA_173101_P016_WD09,FALSE
UGA_173101_P016_WD10,32-SGA,FALSE,FALSE,NA,2023,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WD10_i5-504_i7-142_S14880_L003_R1_001.fastq,M,Harvest,SGA,1063,UGA_173101_P016_WD10,FALSE
UGA_173101_P016_WD11,223-23,TRUE,FALSE,6,2023,HS 025,265276x3591787,RAPiD-Genomics_F534_UGA_173101_P016_WD11_i5-504_i7-143_S14881_L003_R1_001.fastq,,Hair Snare,CGA,956,UGA_173101_P016_WD11,FALSE
UGA_173101_P016_WD12,302-24,TRUE,FALSE,4,2024,HS 047,259836x3598339,RAPiD-Genomics_F534_UGA_173101_P016_WD12_i5-504_i7-144_S14882_L003_R1_001.fastq,,Hair Snare,CGA,1085,UGA_173101_P016_WD12,FALSE
UGA_173101_P016_WE01,445-23,TRUE,FALSE,5,2023,HS 030,260871x3593893,RAPiD-Genomics_F534_UGA_173101_P016_WE01_i5-504_i7-145_S14883_L003_R1_001.fastq,,Hair Snare,CGA,770,UGA_173101_P016_WE01,FALSE
UGA_173101_P016_WE02,81-NGA,FALSE,FALSE,NA,2024,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WE02_i5-504_i7-146_S14981_L003_R1_001.fastq,M,Euthanized,NGA,1245,UGA_173101_P016_WE02,FALSE
UGA_173101_P016_WE03,149-24,TRUE,FALSE,6,2024,HS 096,271378x3600579,RAPiD-Genomics_F534_UGA_173101_P016_WE03_i5-504_i7-147_S14982_L003_R1_001.fastq,,Hair Snare,CGA,322,UGA_173101_P016_WE03,FALSE
UGA_173101_P016_WE04,166-24,TRUE,TRUE,2,2024,HS 027,264464x3592495,RAPiD-Genomics_F534_UGA_173101_P016_WE04_i5-504_i7-148_S14885_L003_R1_001.fastq,,Hair Snare,CGA,1236,UGA_173101_P016_WE04,FALSE
UGA_173101_P016_WE05,51-23,TRUE,FALSE,7,2023,HS 130,264559x3611461,RAPiD-Genomics_F534_UGA_173101_P016_WE05_i5-504_i7-149_S14886_L003_R1_001.fastq,,Hair Snare,CGA,1157,UGA_173101_P016_WE05,FALSE
UGA_173101_P016_WE06,309-24,TRUE,FALSE,6,2024,HS 027,264464x3592495,RAPiD-Genomics_F534_UGA_173101_P016_WE06_i5-504_i7-150_S14887_L003_R1_001.fastq,,Hair Snare,CGA,1121,UGA_173101_P016_WE06,FALSE
UGA_173101_P016_WE07,22-23,TRUE,FALSE,7,2023,HS 031,261769x3593353,RAPiD-Genomics_F534_UGA_173101_P016_WE07_i5-504_i7-151_S14888_L003_R1_001.fastq,,Hair Snare,CGA,854,UGA_173101_P016_WE07,FALSE
UGA_173101_P016_WE08,194-24,TRUE,FALSE,2,2024,HS 014,261409x3586557,RAPiD-Genomics_F534_UGA_173101_P016_WE08_i5-504_i7-152_S14889_L003_R1_001.fastq,,Hair Snare,CGA,1266,UGA_173101_P016_WE08,FALSE
UGA_173101_P016_WE09,83-RK,FALSE,FALSE,NA,2023,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WE09_i5-504_i7-153_S14890_L003_R1_001.fastq,M,Roadkill,CGA,1061,UGA_173101_P016_WE09,FALSE
UGA_173101_P016_WE10,3-C,FALSE,FALSE,NA,2023,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WE10_i5-504_i7-154_S14891_L003_R1_001.fastq,M,Capture,CGA,1209,UGA_173101_P016_WE10,FALSE
UGA_173101_P016_WE11,43-C,FALSE,FALSE,NA,2024,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WE11_i5-504_i7-155_S14892_L003_R1_001.fastq,M,Capture,CGA,1189,UGA_173101_P016_WE11,FALSE
UGA_173101_P016_WE12,63-NGA,FALSE,FALSE,NA,2022,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WE12_i5-504_i7-156_S14893_L003_R1_001.fastq,F,Translocated,NGA,1248,UGA_173101_P016_WE12,FALSE
UGA_173101_P016_WF01,338-23,TRUE,FALSE,7,2023,HS 029,259736x3594236,RAPiD-Genomics_F534_UGA_173101_P016_WF01_i5-504_i7-157_S14894_L003_R1_001.fastq,,Hair Snare,CGA,890,UGA_173101_P016_WF01,FALSE
UGA_173101_P016_WF02,253-23,TRUE,FALSE,6,2023,HS 032,263672x3593292,RAPiD-Genomics_F534_UGA_173101_P016_WF02_i5-504_i7-158_S14895_L003_R1_001.fastq,,Hair Snare,CGA,1191,UGA_173101_P016_WF02,FALSE
UGA_173101_P016_WF03,44-SGA,FALSE,FALSE,NA,2023,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WF03_i5-504_i7-159_S14896_L003_R1_001.fastq,F,Harvest,SGA,842,UGA_173101_P016_WF03,FALSE
UGA_173101_P016_WF04,75-NGA,FALSE,FALSE,NA,2022,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WF04_i5-504_i7-160_S14897_L003_R1_001.fastq,F,Capture,NGA,1229,UGA_173101_P016_WF04,FALSE
UGA_173101_P016_WF05,78-NGA,FALSE,FALSE,NA,2022,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WF05_i5-504_i7-161_S14898_L003_R1_001.fastq,F,Euthanized,NGA,1274,UGA_173101_P016_WF05,FALSE
UGA_173101_P016_WF06,26-C,FALSE,FALSE,NA,2023,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WF06_i5-504_i7-162_S14899_L003_R1_001.fastq,F,Capture,CGA,1159,UGA_173101_P016_WF06,FALSE
UGA_173101_P016_WF07,496-24,TRUE,FALSE,3,2024,HS 017,260417x3588089,RAPiD-Genomics_F534_UGA_173101_P016_WF07_i5-504_i7-163_S14900_L003_R1_001.fastq,,Hair Snare,CGA,1084,UGA_173101_P016_WF07,FALSE
UGA_173101_P016_WF08,357-23,TRUE,FALSE,5,2023,HS 131,269670x3610752,RAPiD-Genomics_F534_UGA_173101_P016_WF08_i5-504_i7-164_S14901_L003_R1_001.fastq,,Hair Snare,CGA,16,UGA_173101_P016_WF08,TRUE
UGA_173101_P016_WF09,57-SGA,FALSE,FALSE,NA,2023,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WF09_i5-504_i7-165_S14902_L003_R1_001.fastq,M,Harvest,SGA,1122,UGA_173101_P016_WF09,FALSE
UGA_173101_P016_WF10,158-24,TRUE,FALSE,6,2024,HS 030,260871x3593893,RAPiD-Genomics_F534_UGA_173101_P016_WF10_i5-504_i7-166_S14903_L003_R1_001.fastq,,Hair Snare,CGA,44,UGA_173101_P016_WF10,TRUE
UGA_173101_P016_WF11,20-23,TRUE,FALSE,6,2023,HS 029,259736x3594236,RAPiD-Genomics_F534_UGA_173101_P016_WF11_i5-504_i7-167_S14904_L003_R1_001.fastq,,Hair Snare,CGA,1144,UGA_173101_P016_WF11,FALSE
UGA_173101_P016_WF12,370-23,TRUE,FALSE,2,2023,HS 068,268186x3591620,RAPiD-Genomics_F534_UGA_173101_P016_WF12_i5-504_i7-168_S14905_L003_R1_001.fastq,,Hair Snare,CGA,1161,UGA_173101_P016_WF12,FALSE
UGA_173101_P016_WG01,448-24,TRUE,FALSE,5,2024,HS 051,260705x3599596,RAPiD-Genomics_F534_UGA_173101_P016_WG01_i5-504_i7-169_S14906_L003_R1_001.fastq,,Hair Snare,CGA,709,UGA_173101_P016_WG01,FALSE
UGA_173101_P016_WG02,8-23,TRUE,TRUE,7,2023,HS 042,259530x3597317,RAPiD-Genomics_F534_UGA_173101_P016_WG02_i5-504_i7-170_S14907_L003_R1_001.fastq,,Hair Snare,CGA,1222,UGA_173101_P016_WG02,FALSE
UGA_173101_P016_WG03,64-NGA,FALSE,FALSE,NA,2022,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WG03_i5-504_i7-171_S14908_L003_R1_001.fastq,F,Euthanized,NGA,1221,UGA_173101_P016_WG03,FALSE
UGA_173101_P016_WG04,323-24,TRUE,FALSE,3,2024,HS 083,266526x3596862,RAPiD-Genomics_F534_UGA_173101_P016_WG04_i5-504_i7-172_S14909_L003_R1_001.fastq,,Hair Snare,CGA,13,UGA_173101_P016_WG04,TRUE
UGA_173101_P016_WG05,24-CGA-H,FALSE,FALSE,NA,2012,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WG05_i5-504_i7-173_S14910_L003_R1_001.fastq,,Hair Snare,CGA-H,765,UGA_173101_P016_WG05,FALSE
UGA_173101_P016_WG06,486-23,TRUE,FALSE,5,2023,HS 049,262785x3598339,RAPiD-Genomics_F534_UGA_173101_P016_WG06_i5-504_i7-174_S14911_L003_R1_001.fastq,,Hair Snare,CGA,1260,UGA_173101_P016_WG06,FALSE
UGA_173101_P016_WG07,93-23,TRUE,FALSE,7,2023,HS 055,265989x3582156,RAPiD-Genomics_F534_UGA_173101_P016_WG07_i5-504_i7-175_S14912_L003_R1_001.fastq,,Hair Snare,CGA,1268,UGA_173101_P016_WG07,FALSE
UGA_173101_P016_WG08,275-23,TRUE,FALSE,2,2023,HS 109,266420x3604161,RAPiD-Genomics_F534_UGA_173101_P016_WG08_i5-504_i7-176_S14913_L003_R1_001.fastq,,Hair Snare,CGA,1279,UGA_173101_P016_WG08,FALSE
UGA_173101_P016_WG09,49-C,FALSE,FALSE,NA,2024,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WG09_i5-504_i7-177_S14914_L003_R1_001.fastq,M,Capture,CGA,1125,UGA_173101_P016_WG09,FALSE
UGA_173101_P016_WG10,463-23,TRUE,FALSE,6,2023,HS 044,264092x3597212,RAPiD-Genomics_F534_UGA_173101_P016_WG10_i5-504_i7-178_S14915_L003_R1_001.fastq,,Hair Snare,CGA,1240,UGA_173101_P016_WG10,FALSE
UGA_173101_P016_WG11,365-23,TRUE,FALSE,6,2023,HS 042,259530x3597317,RAPiD-Genomics_F534_UGA_173101_P016_WG11_i5-504_i7-179_S14916_L003_R1_001.fastq,,Hair Snare,CGA,783,UGA_173101_P016_WG11,FALSE
UGA_173101_P016_WG12,337-23,TRUE,FALSE,5,2023,HS 065,269178x3589726,RAPiD-Genomics_F534_UGA_173101_P016_WG12_i5-504_i7-180_S14917_L003_R1_001.fastq,,Hair Snare,CGA,1273,UGA_173101_P016_WG12,FALSE
UGA_173101_P016_WH01,88-NGA,FALSE,FALSE,NA,2024,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WH01_i5-504_i7-181_S14918_L003_R1_001.fastq,F,Capture,NGA,1254,UGA_173101_P016_WH01,FALSE
UGA_173101_P016_WH02,78-DC,FALSE,FALSE,NA,2024,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WH02_i5-504_i7-182_S14919_L003_R1_001.fastq,M,Den Check,NGA,1054,UGA_173101_P016_WH02,FALSE
UGA_173101_P016_WH03,449-23,TRUE,FALSE,6,2023,HS 066,268064x3590555,RAPiD-Genomics_F534_UGA_173101_P016_WH03_i5-504_i7-183_S14920_L003_R1_001.fastq,,Hair Snare,CGA,1173,UGA_173101_P016_WH03,FALSE
UGA_173101_P016_WH04,37-24,TRUE,FALSE,4,2024,HS 116,269531x3605091,RAPiD-Genomics_F534_UGA_173101_P016_WH04_i5-504_i7-184_S14921_L003_R1_001.fastq,,Hair Snare,CGA,1243,UGA_173101_P016_WH04,FALSE
UGA_173101_P016_WH05,4-C,FALSE,FALSE,NA,2023,NA,NA,RAPiD-Genomics_F534_UGA_173101_P016_WH05_i5-504_i7-185_S14922_L003_R1_001.fastq,F,Capture,CGA,1207,UGA_173101_P016_WH05,FALSE
UGA_173101_P016_WH06,312-23,TRUE,FALSE,6,2023,HS 027,264464x3592495,RAPiD-Genomics_F534_UGA_173101_P016_WH06_i5-504_i7-186_S14923_L003_R1_001.fastq,,Hair Snare,CGA,940,UGA_173101_P016_WH06,FALSE
UGA_173101_P016_WH07,128-23,TRUE,FALSE,5,2023,HS 056,266161x3582880,RAPiD-Genomics_F534_UGA_173101_P016_WH07_i5-504_i7-187_S14924_L003_R1_001.fastq,,Hair Snare,CGA,102,UGA_173101_P016_WH07,FALSE
UGA_173101_P016_WH08,330-23,TRUE,FALSE,6,2023,HS 027,264464x3592495,RAPiD-Genomics_F534_UGA_173101_P016_WH08_i5-504_i7-188_S14925_L003_R1_001.fastq,,Hair Snare,CGA,1103,UGA_173101_P016_WH08,FALSE
UGA_173101_P016_WH09,480-23,TRUE,FALSE,6,2023,HS 009,259209x3585507,RAPiD-Genomics_F534_UGA_173101_P016_WH09_i5-504_i7-189_S14926_L003_R1_001.fastq,,Hair Snare,CGA,1214,UGA_173101_P016_WH09,FALSE
UGA_173101_P016_WH10,276-23,TRUE,FALSE,4,2023,HS 101,275317x3599324,RAPiD-Genomics_F534_UGA_173101_P016_WH10_i5-504_i7-190_S14927_L003_R1_001.fastq,,Hair Snare,CGA,489,UGA_173101_P016_WH10,FALSE
UGA_173101_P016_WH11,213-23,TRUE,FALSE,6,2023,HS 066,268064x3590555,RAPiD-Genomics_F534_UGA_173101_P016_WH11_i5-504_i7-191_S14928_L003_R1_001.fastq,,Hair Snare,CGA,1193,UGA_173101_P016_WH11,FALSE
UGA_173101_P016_WH12,206-24,TRUE,FALSE,2,2024,HS 083,266526x3596862,RAPiD-Genomics_F534_UGA_173101_P016_WH12_i5-504_i7-192_S14929_L003_R1_001.fastq,,Hair Snare,CGA,1170,UGA_173101_P016_WH12,FALSE
UGA_173101_P017_WA01,32-24,TRUE,FALSE,6,2024,HS 123,270896x3606897,RAPiD-Genomics_F534_UGA_173101_P017_WA01_i5-512_i7-97_S14930_L003_R1_001.fastq,,Hair Snare,CGA,1077,UGA_173101_P017_WA01,FALSE
UGA_173101_P017_WA02,393-23,TRUE,FALSE,5,2023,HS 027,264464x3592495,RAPiD-Genomics_F534_UGA_173101_P017_WA02_i5-512_i7-98_S14931_L003_R1_001.fastq,,Hair Snare,CGA,1274,UGA_173101_P017_WA02,FALSE
UGA_173101_P017_WA03,23-C,FALSE,TRUE,NA,2023,NA,NA,RAPiD-Genomics_F534_UGA_173101_P017_WA03_i5-512_i7-99_S14932_L003_R1_001.fastq,F,Capture,CGA,1250,UGA_173101_P017_WA03,FALSE
UGA_173101_P017_WA04,339-23,TRUE,FALSE,2,2023,HS 068,268186x3591620,RAPiD-Genomics_F534_UGA_173101_P017_WA04_i5-512_i7-100_S14933_L003_R1_001.fastq,,Hair Snare,CGA,1288,UGA_173101_P017_WA04,FALSE
UGA_173101_P017_WA05,339-24,TRUE,FALSE,7,2024,HS 030,260871x3593893,RAPiD-Genomics_F534_UGA_173101_P017_WA05_i5-512_i7-101_S14934_L003_R1_001.fastq,,Hair Snare,CGA,1169,UGA_173101_P017_WA05,FALSE
UGA_173101_P017_WA06,86-24,TRUE,FALSE,1,2024,HS 067,269282x3591006,RAPiD-Genomics_F534_UGA_173101_P017_WA06_i5-512_i7-102_S14935_L003_R1_001.fastq,,Hair Snare,CGA,1297,UGA_173101_P017_WA06,FALSE
UGA_173101_P017_WA07,153-23,TRUE,FALSE,5,2023,HS 005,252875x3588670,RAPiD-Genomics_F534_UGA_173101_P017_WA07_i5-512_i7-103_S14936_L003_R1_001.fastq,,Hair Snare,CGA,1095,UGA_173101_P017_WA07,FALSE
UGA_173101_P017_WA08,101-23,TRUE,FALSE,7,2023,HS 042,259530x3597317,RAPiD-Genomics_F534_UGA_173101_P017_WA08_i5-512_i7-104_S14937_L003_R1_001.fastq,,Hair Snare,CGA,862,UGA_173101_P017_WA08,FALSE
UGA_173101_P017_WA09,432-24,TRUE,FALSE,4,2024,HS 086,266197x3598788,RAPiD-Genomics_F534_UGA_173101_P017_WA09_i5-512_i7-105_S14938_L003_R1_001.fastq,,Hair Snare,CGA,354,UGA_173101_P017_WA09,FALSE
UGA_173101_P017_WA10,77-23,TRUE,FALSE,3,2023,HS 068,268186x3591620,RAPiD-Genomics_F534_UGA_173101_P017_WA10_i5-512_i7-106_S14939_L003_R1_001.fastq,,Hair Snare,CGA,1298,UGA_173101_P017_WA10,FALSE
UGA_173101_P017_WA11,50-C,FALSE,FALSE,NA,2024,NA,NA,RAPiD-Genomics_F534_UGA_173101_P017_WA11_i5-512_i7-107_S14940_L003_R1_001.fastq,F,Capture,CGA,70,UGA_173101_P017_WA11,TRUE
UGA_173101_P017_WA12,360-24,TRUE,FALSE,7,2024,HS 032,263672x3593292,RAPiD-Genomics_F534_UGA_173101_P017_WA12_i5-512_i7-108_S14941_L003_R1_001.fastq,,Hair Snare,CGA,9,UGA_173101_P017_WA12,TRUE
UGA_173101_P017_WB01,118-23,TRUE,FALSE,7,2023,HS 044,264092x3597212,RAPiD-Genomics_F534_UGA_173101_P017_WB01_i5-512_i7-109_S14942_L003_R1_001.fastq,,Hair Snare,CGA,0,UGA_173101_P017_WB01,TRUE
UGA_173101_P017_WB02,42-C,FALSE,FALSE,NA,2024,NA,NA,RAPiD-Genomics_F534_UGA_173101_P017_WB02_i5-512_i7-110_S14943_L003_R1_001.fastq,M,Capture,CGA,1272,UGA_173101_P017_WB02,FALSE
UGA_173101_P017_WB03,68-NGA,FALSE,TRUE,NA,2022,NA,NA,RAPiD-Genomics_F534_UGA_173101_P017_WB03_i5-512_i7-111_S14944_L003_R1_001.fastq,F,Capture,NGA,1278,UGA_173101_P017_WB03,FALSE
UGA_173101_P017_WB04,52-SGA,FALSE,FALSE,NA,2023,NA,NA,RAPiD-Genomics_F534_UGA_173101_P017_WB04_i5-512_i7-112_S14945_L003_R1_001.fastq,M,Harvest,SGA,1131,UGA_173101_P017_WB04,FALSE
UGA_173101_P017_WB05,497-24,TRUE,FALSE,2,2024,HS 048,261267x3598930,RAPiD-Genomics_F534_UGA_173101_P017_WB05_i5-512_i7-113_S14946_L003_R1_001.fastq,,Hair Snare,CGA,1299,UGA_173101_P017_WB05,FALSE
UGA_173101_P017_WB06,96-23,TRUE,FALSE,4,2023,HS 027,264464x3592495,RAPiD-Genomics_F534_UGA_173101_P017_WB06_i5-512_i7-114_S14947_L003_R1_001.fastq,,Hair Snare,CGA,1139,UGA_173101_P017_WB06,FALSE
UGA_173101_P017_WB07,55-C,FALSE,FALSE,NA,2024,NA,NA,RAPiD-Genomics_F534_UGA_173101_P017_WB07_i5-512_i7-115_S14948_L003_R1_001.fastq,F,Capture,CGA,1282,UGA_173101_P017_WB07,FALSE
UGA_173101_P017_WB08,28-24,TRUE,FALSE,6,2024,HS 030,260871x3593893,RAPiD-Genomics_F534_UGA_173101_P017_WB08_i5-512_i7-116_S14949_L003_R1_001.fastq,,Hair Snare,CGA,1272,UGA_173101_P017_WB08,FALSE
UGA_173101_P017_WB09,10-C,FALSE,FALSE,NA,2023,NA,NA,RAPiD-Genomics_F534_UGA_173101_P017_WB09_i5-512_i7-117_S14950_L003_R1_001.fastq,M,Capture,CGA,120,UGA_173101_P017_WB09,FALSE
UGA_173101_P017_WB10,77-DC,FALSE,FALSE,NA,2024,NA,NA,RAPiD-Genomics_F534_UGA_173101_P017_WB10_i5-512_i7-118_S14951_L003_R1_001.fastq,F,Den Check,NGA,1274,UGA_173101_P017_WB10,FALSE
